,MachineIdentifier,ProductName,EngineVersion,AppVersion,AvSigVersion,IsBeta,RtpStateBitfield,IsSxsPassiveMode,DefaultBrowsersIdentifier,AVProductStatesIdentifier,AVProductsInstalled,AVProductsEnabled,HasTpm,CountryIdentifier,CityIdentifier,OrganizationIdentifier,GeoNameIdentifier,LocaleEnglishNameIdentifier,Platform,Processor,OsVer,OsBuild,OsSuite,OsPlatformSubRelease,OsBuildLab,SkuEdition,IsProtected,AutoSampleOptIn,PuaMode,SMode,IeVerIdentifier,SmartScreen,Firewall,UacLuaenable,Census_MDC2FormFactor,Census_DeviceFamily,Census_OEMNameIdentifier,Census_OEMModelIdentifier,Census_ProcessorCoreCount,Census_ProcessorManufacturerIdentifier,Census_ProcessorModelIdentifier,Census_ProcessorClass,Census_PrimaryDiskTotalCapacity,Census_PrimaryDiskTypeName,Census_SystemVolumeTotalCapacity,Census_HasOpticalDiskDrive,Census_TotalPhysicalRAM,Census_ChassisTypeName,Census_InternalPrimaryDiagonalDisplaySizeInInches,Census_InternalPrimaryDisplayResolutionHorizontal,Census_InternalPrimaryDisplayResolutionVertical,Census_PowerPlatformRoleName,Census_InternalBatteryType,Census_InternalBatteryNumberOfCharges,Census_OSVersion,Census_OSArchitecture,Census_OSBranch,Census_OSBuildNumber,Census_OSBuildRevision,Census_OSEdition,Census_OSSkuName,Census_OSInstallTypeName,Census_OSInstallLanguageIdentifier,Census_OSUILocaleIdentifier,Census_OSWUAutoUpdateOptionsName,Census_IsPortableOperatingSystem,Census_GenuineStateName,Census_ActivationChannel,Census_IsFlightingInternal,Census_IsFlightsDisabled,Census_FlightRing,Census_ThresholdOptIn,Census_FirmwareManufacturerIdentifier,Census_FirmwareVersionIdentifier,Census_IsSecureBootEnabled,Census_IsWIMBootEnabled,Census_IsVirtualDevice,Census_IsTouchEnabled,Census_IsPenCapable,Census_IsAlwaysOnAlwaysConnectedCapable,Wdft_IsGamer,Wdft_RegionIdentifier,HasDetections
6605966,bd97821c42f712f6084217f074749055,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1223.0,0,7.0,0,,53447.0,1.0,1.0,1,12,142656.0,,53.0,42,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,331894.0,8.0,5.0,3104.0,,488386.0,SSD,117335.0,0,16384.0,Laptop,13.3,1920.0,1080.0,Mobile,,0.0,10.0.17134.191,amd64,rs4_release,17134,191,Professional,PROFESSIONAL,Upgrade,37.0,158,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,355.0,9323.0,1,,0.0,0,0,1.0,1.0,2.0,1
3271171,5dda53de36bb30b14967564bb0f666c2,win8defender,1.1.15100.1,4.18.1806.18062,1.273.512.0,0,7.0,0,,53447.0,1.0,1.0,1,214,61668.0,50.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,249145.0,4.0,5.0,2573.0,,476940.0,HDD,101267.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Volume:MAK,,0.0,Retail,,500.0,43317.0,0,,0.0,0,0,0.0,1.0,1.0,1
4777098,891a1258b7d8f021b0dadf563fbf4e4d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1420.0,0,7.0,0,,41571.0,2.0,1.0,1,201,66202.0,27.0,267.0,251,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,4.0,5.0,2673.0,,953869.0,HDD,499451.0,0,8192.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.167,amd64,rs4_release,17134,167,Professional,PROFESSIONAL,UUPUpgrade,35.0,148,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,,142.0,35043.0,0,,0.0,0,0,0.0,0.0,11.0,0
2483646,473eade695872dba6656bb35fb56045f,win8defender,1.1.14901.4,4.14.17639.18041,1.269.873.0,0,7.0,0,,62773.0,1.0,1.0,1,214,58607.0,27.0,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,0.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,275781.0,4.0,5.0,2373.0,,476940.0,HDD,106438.0,0,2048.0,Notebook,16.3,1366.0,768.0,Mobile,lion,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Update,8.0,31,Notify,0,INVALID_LICENSE,Retail,,0.0,Retail,0.0,142.0,7391.0,0,0.0,0.0,0,0,0.0,0.0,1.0,0
5949267,aabff7c280a43fede23617b396586a5e,win8defender,1.1.15200.1,4.18.1807.18075,1.275.974.0,0,0.0,1,,55513.0,2.0,1.0,1,177,82435.0,27.0,251.0,239,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1980.0,332908.0,4.0,5.0,2692.0,,238475.0,SSD,237458.0,1,24576.0,Desktop,23.0,1920.0,1080.0,Desktop,,4294967295.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,33.0,140,FullAuto,0,IS_GENUINE,OEM:DM,0.0,0.0,Retail,0.0,142.0,33264.0,0,0.0,0.0,0,0,0.0,1.0,15.0,0
5080846,91cfbe1b36147d18e98d31d8376145c8,win8defender,1.1.15100.1,4.18.1806.18062,1.273.129.0,0,7.0,0,,42044.0,2.0,2.0,1,177,106770.0,,251.0,239,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,170875.0,2.0,5.0,3361.0,,476940.0,HDD,434872.0,0,8192.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,33.0,140,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,628.0,23573.0,1,0.0,0.0,0,0,0.0,0.0,15.0,1
5134251,935959bc9d0d6ff30a14df77b7cc6400,win8defender,1.1.14600.4,4.13.17134.1,1.263.48.0,0,7.0,0,,53447.0,1.0,1.0,1,43,12607.0,27.0,53.0,42,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,256592.0,8.0,5.0,3104.0,,244198.0,SSD,121488.0,0,16384.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.17134.112,amd64,rs4_release,17134,112,CoreCountrySpecific,CORE_COUNTRYSPECIFIC,IBSClean,37.0,158,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,355.0,4270.0,1,,0.0,0,0,0.0,,,1
1363281,2725c7e598259fb621f34c8fab4f5ef9,win8defender,1.1.14901.4,4.8.10240.16384,1.269.224.0,0,7.0,0,,64486.0,2.0,2.0,1,12,,,137.0,74,windows10,x64,10.0.0.0,10240,768,th1,10240.16430.amd64fre.th1.150807-2049,Home,1.0,0,,0.0,42.0,RequireAdmin,1.0,1.0,Convertible,Windows.Desktop,525.0,202600.0,2.0,5.0,1992.0,,29820.0,SSD,29043.0,0,2048.0,Notebook,11.6,1366.0,768.0,Mobile,lion,0.0,10.0.10240.16430,amd64,th1,10240,16430,Core,CORE,Other,8.0,31,UNKNOWN,0,IS_GENUINE,OEM:DM,0.0,0.0,NOT_SET,0.0,142.0,31678.0,1,0.0,0.0,1,0,0.0,0.0,2.0,1
1269641,247645e296ef47abc289dcab2d2af6e1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1468.0,0,7.0,0,,47238.0,2.0,1.0,1,55,130897.0,,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.15.amd64fre.rs3_release.170928-1534,Home,1.0,0,,0.0,111.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,1443.0,256588.0,4.0,5.0,2376.0,,953869.0,HDD,939723.0,0,4096.0,Laptop,15.5,1366.0,768.0,Mobile,lip,0.0,10.0.16299.248,amd64,rs3_release,16299,248,Core,CORE,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,0.0,355.0,19982.0,1,0.0,0.0,0,0,0.0,0.0,10.0,1
8515224,f454f23914c6a3f0c6395318435fa3e0,win8defender,1.1.15200.1,4.18.1807.18075,1.275.112.0,0,7.0,0,,53447.0,1.0,1.0,1,160,70599.0,,204.0,170,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Desktop,Windows.Desktop,1980.0,224904.0,2.0,1.0,368.0,,476938.0,UNKNOWN,238021.0,0,2048.0,Desktop,23.0,1680.0,1050.0,Desktop,,4294967295.0,10.0.17134.228,x86,rs4_release,17134,228,Professional,PROFESSIONAL,Upgrade,25.0,115,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,168.0,34558.0,0,,0.0,0,0,0.0,0.0,3.0,1
6761774,c20b156fe82f6d6b787a0a154ca69a28,win8defender,1.1.15200.1,4.18.1806.18062,1.275.40.0,0,7.0,0,,53447.0,1.0,1.0,1,60,75845.0,18.0,240.0,233,windows10,x64,10.0.0.0,14393,256,rs1,14393.1480.amd64fre.rs1_release.170706-2004,Pro,1.0,0,,0.0,103.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,317950.0,4.0,5.0,1989.0,,476940.0,HDD,461575.0,0,4096.0,Notebook,11.6,1366.0,768.0,Mobile,lion,0.0,10.0.14393.1480,amd64,rs1_release,14393,1480,Professional,PROFESSIONAL,Update,9.0,34,Notify,0,IS_GENUINE,Retail,,0.0,Retail,0.0,556.0,63560.0,1,0.0,0.0,0,0,0.0,0.0,15.0,0
4302962,7b7c83544971eae17aa5b69697a59bd3,win8defender,1.1.15200.1,4.18.1807.18075,1.275.988.0,0,7.0,0,,40568.0,3.0,3.0,1,43,63608.0,27.0,53.0,42,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,111.0,,1.0,1.0,Notebook,Windows.Desktop,2993.0,263090.0,4.0,5.0,2098.0,,59640.0,SSD,58108.0,0,6144.0,Desktop,13.9,1920.0,1080.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,Upgrade,37.0,158,Notify,0,INVALID_LICENSE,OEM:DM,,0.0,Retail,,70.0,12463.0,0,,0.0,0,0,0.0,0.0,7.0,1
4100260,75a7249f1f6c2715d6d7ee64e7e83b61,win8defender,1.1.13504.0,4.11.15063.1155,1.237.0.0,0,7.0,0,1632.0,53447.0,1.0,1.0,1,158,85348.0,,202.0,70,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,,108.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,189204.0,4.0,5.0,3499.0,,476940.0,HDD,475799.0,0,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.15063.1206,amd64,rs2_release,15063,1206,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,8.0,31,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63175.0,1,,0.0,0,0,0.0,0.0,1.0,1
6613178,bdcc75153c5f853b5112033d2f47a27b,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1329.0,0,7.0,0,,53447.0,1.0,1.0,1,80,7198.0,18.0,101.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,0.0,Desktop,Windows.Desktop,525.0,332849.0,56.0,5.0,4009.0,,476940.0,SSD,476389.0,0,32768.0,Desktop,33.1,1920.0,1080.0,EnterpriseServer,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,11097.0,0,,0.0,0,0,0.0,0.0,3.0,1
5483511,9d64f1ad78b6adba3bd32c8ec10dc424,win8defender,1.1.15100.1,4.18.1806.18062,1.273.337.0,0,7.0,0,,53447.0,1.0,1.0,1,44,90994.0,27.0,57.0,218,windows10,x64,10.0.0.0,16299,256,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,4730.0,311084.0,4.0,5.0,2280.0,,953869.0,HDD,349451.0,0,6144.0,Notebook,13.3,1024.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Professional,PROFESSIONAL,IBSClean,9.0,34,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,512.0,4357.0,0,,0.0,0,0,0.0,0.0,10.0,0
4291075,7b24529303fd4208abf36ee67570132f,win8defender,1.1.15100.1,4.18.1806.18062,1.273.309.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66953.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,768,rs4,17134.1.amd64fre.rs4_release.180410-1804,Home,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,1443.0,256610.0,4.0,5.0,2354.0,,476940.0,HDD,198578.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.165,amd64,rs4_release,17134,165,Core,CORE,UUPUpgrade,7.0,30,FullAuto,0,IS_GENUINE,OEM:NONSLP,,0.0,Retail,0.0,355.0,19973.0,1,0.0,0.0,0,0,0.0,0.0,1.0,1
4232384,7973b851813e4a751580d913e6a4f0c5,win8defender,1.1.15200.1,4.18.1807.18075,1.275.769.0,0,7.0,0,,53447.0,1.0,1.0,1,89,66953.0,27.0,277.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,3035.0,263553.0,,,,,,UNKNOWN,,0,,Desktop,18.5,1366.0,768.0,Desktop,,,10.0.17134.1,amd64,rs4_release,17134,1,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,Notify,0,IS_GENUINE,Retail,,0.0,NOT_SET,,,,0,,0.0,0,0,,0.0,1.0,1
3887663,6f8e0227253fee3b84ad001664fd301a,win8defender,1.1.15100.1,4.12.16299.15,1.273.551.0,0,7.0,0,,53447.0,1.0,1.0,1,6,147283.0,,277.0,75,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,135.0,,1.0,1.0,Notebook,Windows.Desktop,1443.0,260887.0,4.0,5.0,2648.0,,122104.0,SSD,121553.0,0,8192.0,Laptop,12.5,1366.0,768.0,Mobile,,0.0,10.0.16299.125,amd64,rs3_release,16299,125,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,355.0,19948.0,0,,0.0,0,0,0.0,0.0,3.0,1
4819327,8a5027a52b2748a12b279748c97e5e3a,win8defender,1.1.15300.5,4.18.1807.18075,1.275.1537.0,0,7.0,0,,53447.0,1.0,1.0,1,94,11485.0,18.0,122.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,,1.0,1.0,Notebook,Windows.Desktop,585.0,190054.0,4.0,5.0,2863.0,,476940.0,HDD,238385.0,0,4096.0,Laptop,15.6,1366.0,768.0,Mobile,,0.0,10.0.17134.286,amd64,rs4_release,17134,286,Professional,PROFESSIONAL,IBSClean,8.0,31,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,807.0,64729.0,0,,0.0,0,0,0.0,0.0,11.0,1
7381268,d3c800a6a7ad80cc4a57bea33b449485,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1567.0,0,7.0,0,,53447.0,1.0,1.0,1,154,108574.0,27.0,198.0,229,windows10,x86,10.0.0.0,17134,256,rs4,17134.1.x86fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,RequireAdmin,1.0,1.0,Desktop,Windows.Desktop,1980.0,317708.0,4.0,5.0,2316.0,,953869.0,HDD,952973.0,0,4096.0,Desktop,18.5,1366.0,768.0,Desktop,,4294967295.0,10.0.17134.285,x86,rs4_release,17134,285,Professional,PROFESSIONAL,Upgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,142.0,33778.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
6607764,bda50c03927174b468a5f6608f029d19,win8defender,1.1.15200.1,4.18.1807.18075,1.275.1198.0,0,7.0,0,,53447.0,1.0,1.0,1,60,76873.0,27.0,240.0,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,585.0,189419.0,4.0,1.0,679.0,,953869.0,HDD,936144.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.492,amd64,rs3_release_svc_escrow,16299,492,Core,CORE,Upgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,556.0,63009.0,1,,0.0,0,0,0.0,0.0,15.0,0
3513897,64d8a9d56283d831ffbc496ef582b143,win8defender,1.1.15100.1,4.18.1806.18062,1.273.452.0,0,7.0,0,,62773.0,1.0,1.0,1,41,130775.0,27.0,167.0,227,windows10,x86,10.0.0.0,16299,768,rs3,16299.15.x86fre.rs3_release.170928-1534,Home,0.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4730.0,312040.0,2.0,5.0,3381.0,,305245.0,HDD,303743.0,0,2048.0,Notebook,13.2,1366.0,768.0,Mobile,lion,0.0,10.0.16299.431,x86,rs3_release,16299,431,Core,CORE,Upgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,0.0,512.0,6899.0,0,0.0,0.0,0,0,0.0,0.0,10.0,0
4802730,89d58dc5f4328f9f27814824b8a0111a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.149.0,0,7.0,0,,53447.0,1.0,1.0,1,171,151013.0,18.0,211.0,182,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171481.0,2.0,1.0,227.0,,476940.0,HDD,450063.0,0,4096.0,Notebook,15.5,1920.0,1080.0,Mobile,,0.0,10.0.15063.1266,amd64,rs2_release,15063,1266,CoreSingleLanguage,CORE_SINGLELANGUAGE,Other,29.0,125,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,13154.0,1,,0.0,0,0,0.0,1.0,3.0,1
1099122,1f92af7aa02725a470fccded4bc7cbd3,win8defender,1.1.15100.1,4.18.1807.18075,1.273.571.0,0,7.0,0,,53447.0,1.0,1.0,1,93,36825.0,27.0,277.0,75,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,PCOther,Windows.Desktop,3759.0,331991.0,4.0,5.0,1972.0,,476940.0,HDD,475967.0,0,4096.0,Notebook,14.6,1024.0,768.0,Desktop,,4294967295.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,CoreSingleLanguage,CORE_SINGLELANGUAGE,Upgrade,8.0,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,513.0,58821.0,0,,0.0,0,0,0.0,0.0,8.0,0
6192083,b1b946eb480ed625c98d5409fff403fe,win8defender,1.1.15200.1,4.12.16299.15,1.275.974.0,0,7.0,0,,50188.0,2.0,1.0,1,149,122689.0,27.0,181.0,56,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2668.0,171195.0,4.0,5.0,2393.0,,122104.0,SSD,96921.0,0,4096.0,Notebook,13.9,1920.0,1080.0,Mobile,,0.0,10.0.16299.547,amd64,rs3_release_svc_escrow,16299,547,Core,CORE,UUPUpgrade,24.0,109,AutoInstallAndRebootAtMaintenanceTime,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,27179.0,1,,0.0,0,0,0.0,0.0,15.0,0
7414331,d4b9900f6a689147d8b55b8ca7587cd1,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1633.0,0,7.0,0,,53447.0,1.0,1.0,1,81,56441.0,18.0,240.0,233,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,525.0,330899.0,2.0,5.0,1982.0,,476940.0,HDD,475612.0,1,4096.0,Notebook,11.6,1366.0,768.0,Mobile,,0.0,10.0.17134.165,amd64,rs4_release,17134,165,Professional,PROFESSIONAL,UUPUpgrade,9.0,34,FullAuto,0,IS_GENUINE,Retail,,0.0,Retail,,142.0,68890.0,1,,0.0,0,0,0.0,1.0,10.0,1
8127407,e934f366587e6d0775b71e15faaa3325,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1490.0,0,7.0,0,,7945.0,2.0,1.0,1,131,164218.0,,177.0,75,windows10,x64,10.0.0.0,17134,256,rs4,17134.1.amd64fre.rs4_release.180410-1804,Pro,1.0,0,,0.0,137.0,ExistsNotSet,1.0,1.0,Desktop,Windows.Desktop,5771.0,328142.0,1.0,5.0,2385.0,,102400.0,UNKNOWN,101429.0,0,3071.0,Other,18.6,1600.0,786.0,Desktop,,0.0,10.0.17134.228,amd64,rs4_release,17134,228,Professional,PROFESSIONAL,UUPUpgrade,8.0,31,FullAuto,0,IS_GENUINE,Volume:GVLK,,0.0,Retail,,,,0,,1.0,0,0,0.0,0.0,1.0,1
8818355,fd0c4ba01f2e2929dfcc3b135a7ce59a,win8defender,1.1.15200.1,4.18.1807.18075,1.275.330.0,0,7.0,0,,7945.0,2.0,1.0,1,60,67490.0,27.0,240.0,233,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,ExistsNotSet,1.0,1.0,Notebook,Windows.Desktop,585.0,189543.0,2.0,1.0,668.0,,953869.0,HDD,952727.0,1,4096.0,Notebook,15.5,1366.0,768.0,Mobile,,0.0,10.0.16299.431,amd64,rs3_release_svc_escrow,16299,431,Core,CORE,Upgrade,9.0,34,UNKNOWN,0,IS_GENUINE,OEM:DM,,0.0,Retail,,556.0,63009.0,1,,0.0,0,0,0.0,0.0,15.0,1
1620113,2e7e4152cb01d26f3d7b7bec83839b7d,win8defender,1.1.15100.1,4.18.1807.18075,1.273.1073.0,0,7.0,0,,53447.0,1.0,1.0,1,141,156098.0,18.0,167.0,227,windows10,x64,10.0.0.0,15063,768,rs2,15063.0.amd64fre.rs2_release.170317-1834,Home,1.0,0,,0.0,108.0,,1.0,1.0,Notebook,Windows.Desktop,2206.0,248003.0,2.0,1.0,181.0,,610480.0,HDD,405113.0,0,6144.0,Notebook,14.0,1366.0,768.0,Mobile,,0.0,10.0.15063.1088,amd64,rs2_release,15063,1088,CoreSingleLanguage,CORE_SINGLELANGUAGE,IBSClean,10.0,35,UNKNOWN,0,IS_GENUINE,Retail,,0.0,Retail,,554.0,33122.0,1,,0.0,0,0,0.0,0.0,10.0,0
5730203,a47a4d5d03d5669f86bea2c47cd15daa,win8defender,1.1.15200.1,4.10.209.0,1.275.1433.0,0,7.0,0,,47257.0,2.0,2.0,1,149,59852.0,27.0,181.0,56,windows8,x64,6.3.0.0,9600,768,windows8.1,9600.19101.amd64fre.winblue_ltsb_escrow.180718-1800,Home,1.0,0,,0.0,333.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4490.0,308211.0,4.0,5.0,2310.0,mid,476940.0,HDD,448156.0,0,4096.0,Notebook,15.6,1366.0,768.0,Mobile,lion,0.0,10.0.14393.693,amd64,rs1_release,14393,693,Core,CORE,Update,24.0,109,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,556.0,57104.0,1,0.0,0.0,0,0,0.0,0.0,15.0,0
4667206,85f3426385b250e186f922c06fbe3fda,win8defender,1.1.15200.1,4.18.1807.18075,1.275.571.0,0,7.0,0,,53447.0,1.0,1.0,1,66,28297.0,18.0,89.0,88,windows10,x64,10.0.0.0,16299,768,rs3,16299.431.amd64fre.rs3_release_svc_escrow.180502-1908,Home,1.0,0,,0.0,117.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,2206.0,242491.0,2.0,1.0,664.0,,476940.0,HDD,450910.0,0,4096.0,Notebook,15.5,1366.0,768.0,Mobile,lion,0.0,10.0.16299.611,amd64,rs3_release_svc_escrow,16299,611,Core,CORE,Upgrade,14.0,49,FullAuto,0,IS_GENUINE,Retail,0.0,0.0,Retail,0.0,554.0,33045.0,1,0.0,0.0,0,0,0.0,0.0,5.0,1
3284865,5e3f244c25349e2a07983aa714e0e8c2,win8defender,1.1.15100.1,4.9.10586.494,1.273.1379.0,0,7.0,0,,53447.0,1.0,1.0,1,97,,,277.0,75,windows10,x64,10.0.0.0,10586,256,th2,10586.494.amd64fre.th2_release_sec.160630-1736,Pro,1.0,0,,0.0,81.0,RequireAdmin,1.0,1.0,Notebook,Windows.Desktop,4142.0,298079.0,4.0,5.0,2498.0,,122104.0,SSD,121537.0,0,6144.0,Laptop,18.5,1024.0,768.0,Mobile,,,10.0.10586.494,amd64,th2_release,10586,494,Professional,PROFESSIONAL,IBSClean,8.0,31,UNKNOWN,0,INVALID_LICENSE,Retail,,0.0,Retail,,807.0,3791.0,0,,0.0,0,0,0.0,0.0,15.0,0
4278901,7aca81a04ee42f2b5157929298994910,win8defender,1.1.15100.1,4.16.17656.18052,1.273.443.0,0,7.0,0,,47238.0,2.0,1.0,1,93,28621.0,27.0,119.0,64,windows10,x64,10.0.0.0,16299,256,rs3,16299.15.amd64fre.rs3_release.170928-1534,Pro,1.0,0,,0.0,117.0,,1.0,1.0,Notebook,Windows.Desktop,2668.0,171316.0,4.0,5.0,2412.0,,476940.0,HDD,436789.0,1,4096.0,Notebook,13.9,1366.0,768.0,Mobile,,0.0,10.0.16299.371,amd64,rs3_release,16299,371,Professional,PROFESSIONAL,Upgrade,8.0,31,Notify,0,IS_GENUINE,OEM:DM,,0.0,Retail,,628.0,10585.0,0,,0.0,0,0,0.0,0.0,8.0,0
